pid task soa correct sub
27 0 4 1 17
27 0 4 1 17
27 0 5 0 17
27 0 4 0 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 0 4 0 17
27 0 3 0 17
27 0 2 0 17
27 0 1 1 17
27 0 1 0 17
27 0 1 1 17
27 0 1 1 17
27 0 2 0 17
27 0 1 1 17
27 0 1 1 17
27 0 2 1 17
27 0 2 0 17
27 0 1 1 17
27 0 1 0 17
27 0 1 0 17
27 0 1 0 17
27 0 1 1 17
27 0 1 1 17
27 0 2 1 17
27 0 2 1 17
27 0 3 0 17
27 0 2 1 17
27 0 2 1 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 1 12 1 17
27 1 12 1 17
27 1 11 1 17
27 1 11 1 17
27 1 10 1 17
27 1 10 1 17
27 1 9 1 17
27 1 9 1 17
27 1 8 1 17
27 1 8 1 17
27 1 7 1 17
27 1 7 1 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 1 17
27 1 4 0 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 0 17
27 1 7 1 17
27 1 7 1 17
27 1 6 1 17
27 1 6 0 17
27 1 7 0 17
27 1 8 1 17
27 1 8 1 17
27 1 7 1 17
27 1 7 0 17
27 1 8 1 17
27 1 8 0 17
27 1 9 0 17
27 1 10 1 17
27 1 10 0 17
27 1 11 1 17
27 1 11 1 17
27 1 10 1 17
27 1 10 1 17
27 1 9 1 17
27 1 9 1 17
27 1 8 1 17
27 1 8 1 17
27 1 7 1 17
27 1 7 0 17
27 1 8 1 17
27 1 8 0 17
27 1 9 1 17
27 1 9 1 17
27 1 8 1 17
27 1 8 1 17
27 1 7 1 17
27 1 7 1 17
27 1 6 0 17
27 1 7 0 17
27 1 8 1 17
27 1 8 0 17
27 1 9 0 17
27 1 10 0 17
27 1 11 0 17
27 0 4 1 17
27 0 4 1 17
27 0 5 1 17
27 0 5 1 17
27 0 6 1 17
27 0 6 1 17
27 0 7 0 17
27 0 6 1 17
27 0 6 0 17
27 0 5 1 17
27 0 5 1 17
27 0 6 0 17
27 0 5 1 17
27 0 5 0 17
27 0 4 0 17
27 0 3 0 17
27 0 2 1 17
27 0 2 1 17
27 0 3 1 17
27 0 3 0 17
27 0 2 1 17
27 0 2 1 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 0 4 1 17
27 0 5 0 17
27 0 4 1 17
27 0 4 0 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 0 4 0 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 0 4 1 17
27 0 5 1 17
27 0 5 0 17
27 0 4 1 17
27 0 4 1 17
27 0 5 0 17
27 0 4 1 17
27 0 4 1 17
27 0 5 0 17
27 0 4 1 17
27 0 4 1 17
27 0 5 1 17
27 0 5 1 17
27 0 6 0 17
27 0 5 0 17
27 0 4 1 17
27 0 4 0 17
27 0 3 1 17
27 0 3 1 17
27 0 4 1 17
27 0 4 0 17
27 0 3 0 17
27 0 2 1 17
27 0 2 1 17
27 0 3 1 17
27 0 3 1 17
27 0 4 0 17
27 0 3 1 17
27 0 3 1 17
27 1 12 1 17
27 1 12 1 17
27 1 11 1 17
27 1 11 1 17
27 1 10 1 17
27 1 10 1 17
27 1 9 1 17
27 1 9 1 17
27 1 8 1 17
27 1 8 1 17
27 1 7 1 17
27 1 7 1 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 0 17
27 1 7 1 17
27 1 7 1 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 1 17
27 1 4 0 17
27 1 5 0 17
27 1 6 0 17
27 1 7 1 17
27 1 7 1 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 1 17
27 1 5 1 17
27 1 4 0 17
27 1 5 0 17
27 1 6 1 17
27 1 6 1 17
27 1 5 0 17
27 1 6 1 17
27 1 6 0 17
27 1 7 1 17
27 1 7 1 17
28 0 1 1 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 0 18
28 0 2 0 18
28 0 1 0 18
28 0 1 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 0 18
28 0 1 1 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 1 18
28 0 4 1 18
28 0 4 1 18
28 0 5 0 18
28 0 4 0 18
28 0 3 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 1 18
28 0 4 1 18
28 0 4 1 18
28 0 5 0 18
28 0 4 1 18
28 0 4 1 18
28 0 5 1 18
28 0 5 0 18
28 0 4 0 18
28 0 3 1 18
28 0 3 1 18
28 0 4 0 18
28 0 3 0 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 1 18
28 1 12 1 18
28 1 12 1 18
28 1 11 1 18
28 1 11 1 18
28 1 10 1 18
28 1 10 1 18
28 1 9 1 18
28 1 9 1 18
28 1 8 1 18
28 1 8 1 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 0 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 1 18
28 1 4 1 18
28 1 3 0 18
28 1 4 1 18
28 1 4 1 18
28 1 3 0 18
28 1 4 0 18
28 1 5 1 18
28 1 5 0 18
28 1 6 1 18
28 1 6 0 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 0 18
28 1 6 1 18
28 1 6 0 18
28 1 7 0 18
28 1 8 1 18
28 1 8 1 18
28 1 7 1 18
28 1 7 1 18
28 1 6 0 18
28 1 7 0 18
28 1 8 1 18
28 1 8 1 18
28 1 7 0 18
28 1 8 1 18
28 1 8 1 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 0 18
28 1 6 0 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 0 3 0 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 1 18
28 0 4 1 18
28 0 4 1 18
28 0 5 0 18
28 0 4 1 18
28 0 4 0 18
28 0 3 1 18
28 0 3 0 18
28 0 2 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 0 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 1 18
28 0 3 1 18
28 0 4 1 18
28 0 4 0 18
28 0 3 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 0 18
28 0 1 0 18
28 0 1 0 18
28 0 1 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 1 18
28 0 2 1 18
28 0 3 0 18
28 0 2 1 18
28 0 2 0 18
28 0 1 1 18
28 0 1 1 18
28 0 2 0 18
28 0 1 0 18
28 0 1 0 18
28 0 1 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 0 18
28 1 5 0 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 0 18
28 1 6 0 18
28 1 7 1 18
28 1 7 0 18
28 1 8 1 18
28 1 8 1 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 1 18
28 1 4 1 18
28 1 4 0 18
28 1 5 0 18
28 1 6 1 18
28 1 6 0 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 0 18
28 1 6 1 18
28 1 6 0 18
28 1 7 1 18
28 1 7 1 18
28 1 6 0 18
28 1 7 1 18
28 1 7 0 18
28 1 8 1 18
28 1 8 1 18
28 1 7 1 18
28 1 7 1 18
28 1 6 1 18
28 1 6 1 18
28 1 5 0 18
28 1 6 1 18
28 1 6 1 18
28 1 5 1 18
28 1 5 1 18
28 1 4 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 1 18
28 1 4 1 18
28 1 4 0 18
28 1 5 1 18
28 1 5 1 18
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 0 19
29 0 1 1 19
29 0 1 1 19
29 0 2 0 19
29 0 1 1 19
29 0 1 1 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 0 19
29 0 1 1 19
29 0 1 0 19
29 0 1 1 19
29 0 1 1 19
29 0 2 1 19
29 0 2 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 1 19
29 0 5 1 19
29 0 5 1 19
29 0 6 0 19
29 1 6 0 19
29 1 7 1 19
29 1 7 1 19
29 1 6 1 19
29 1 6 1 19
29 1 5 1 19
29 1 5 1 19
29 1 4 0 19
29 1 5 0 19
29 1 6 0 19
29 1 7 1 19
29 1 7 1 19
29 1 6 1 19
29 1 6 1 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 0 19
29 1 4 0 19
29 1 5 1 19
29 1 5 0 19
29 1 6 1 19
29 1 6 1 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 0 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 0 19
29 0 5 0 19
29 0 4 0 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 0 19
29 0 2 1 19
29 0 2 0 19
29 0 1 1 19
29 0 1 1 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 1 19
29 0 5 0 19
29 0 4 1 19
29 0 4 1 19
29 0 5 1 19
29 0 5 1 19
29 0 6 0 19
29 0 5 0 19
29 0 4 0 19
29 0 3 0 19
29 0 2 1 19
29 0 2 1 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 1 19
29 0 5 1 19
29 0 5 1 19
29 0 6 0 19
29 0 5 0 19
29 0 4 1 19
29 0 4 1 19
29 0 5 1 19
29 0 5 0 19
29 0 4 1 19
29 0 4 1 19
29 0 5 0 19
29 0 4 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 1 19
29 0 4 1 19
29 0 5 0 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 0 4 0 19
29 0 3 1 19
29 0 3 1 19
29 1 5 1 19
29 1 5 0 19
29 1 6 1 19
29 1 6 1 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 1 19
29 1 3 1 19
29 1 2 0 19
29 1 3 1 19
29 1 3 1 19
29 1 2 1 19
29 1 2 0 19
29 1 3 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 1 19
29 1 3 0 19
29 1 4 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 1 19
29 1 4 1 19
29 1 4 0 19
29 1 5 1 19
29 1 5 0 19
29 1 6 1 19
29 1 6 1 19
29 1 5 0 19
29 1 6 1 19
29 1 6 1 19
29 1 5 1 19
29 1 5 0 19
29 1 6 1 19
29 1 6 1 19
46 0 2 0 20
46 0 1 0 20
46 0 1 0 20
46 0 1 1 20
46 0 1 1 20
46 0 2 1 20
46 0 2 1 20
46 0 3 1 20
46 0 3 1 20
46 0 4 0 20
46 0 3 1 20
46 0 3 1 20
46 0 4 1 20
46 0 4 1 20
46 0 5 0 20
46 0 4 1 20
46 0 4 1 20
46 0 5 1 20
46 0 5 1 20
46 0 6 1 20
46 0 6 0 20
46 0 5 1 20
46 0 5 1 20
46 0 6 0 20
46 0 5 1 20
46 0 5 0 20
46 0 4 1 20
46 0 4 1 20
46 0 5 0 20
46 0 4 0 20
46 0 3 0 20
46 0 2 1 20
46 0 2 1 20
46 0 3 1 20
46 0 3 1 20
46 0 4 1 20
46 0 4 1 20
46 0 5 1 20
46 0 5 0 20
46 0 4 1 20
46 0 4 1 20
46 0 5 1 20
46 0 5 1 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 1 20
46 0 7 1 20
46 0 8 1 20
46 0 8 1 20
46 0 9 0 20
46 0 8 0 20
46 0 7 1 20
46 0 7 0 20
46 0 6 0 20
46 0 5 0 20
46 0 4 1 20
46 0 4 0 20
46 0 3 1 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 1 20
46 1 2 0 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 0 20
46 1 4 1 20
46 1 4 0 20
46 1 5 0 20
46 1 6 1 20
46 1 6 1 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 0 20
46 1 5 0 20
46 1 6 1 20
46 1 6 1 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 0 20
46 1 4 0 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 0 20
46 1 4 0 20
46 1 5 0 20
46 1 6 1 20
46 1 6 0 20
46 1 7 1 20
46 1 7 1 20
46 1 6 1 20
46 1 6 1 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 1 20
46 1 2 0 20
46 1 3 0 20
46 1 4 1 20
46 1 4 0 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 0 20
46 1 4 0 20
46 0 3 0 20
46 0 2 1 20
46 0 2 1 20
46 0 3 1 20
46 0 3 1 20
46 0 4 1 20
46 0 4 1 20
46 0 5 1 20
46 0 5 1 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 1 20
46 0 7 1 20
46 0 8 0 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 0 20
46 0 5 0 20
46 0 4 0 20
46 0 3 0 20
46 0 2 1 20
46 0 2 0 20
46 0 1 1 20
46 0 1 1 20
46 0 2 1 20
46 0 2 1 20
46 0 3 1 20
46 0 3 1 20
46 0 4 1 20
46 0 4 0 20
46 0 3 1 20
46 0 3 1 20
46 0 4 1 20
46 0 4 1 20
46 0 5 1 20
46 0 5 1 20
46 0 6 1 20
46 0 6 1 20
46 0 7 1 20
46 0 7 1 20
46 0 8 0 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 0 6 1 20
46 0 6 0 20
46 0 5 1 20
46 0 5 1 20
46 0 6 1 20
46 0 6 1 20
46 0 7 0 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 0 20
46 1 4 0 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 0 20
46 1 5 1 20
46 1 5 1 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 1 20
46 1 2 0 20
46 1 3 1 20
46 1 3 1 20
46 1 2 1 20
46 1 2 1 20
46 1 1 0 20
46 1 2 0 20
46 1 3 1 20
46 1 3 1 20
46 1 2 1 20
46 1 2 0 20
46 1 3 1 20
46 1 3 1 20
46 1 2 1 20
46 1 2 1 20
46 1 1 1 20
46 1 1 0 20
46 1 2 0 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 1 20
46 1 2 1 20
46 1 2 1 20
46 1 1 1 20
46 1 1 1 20
46 1 1 1 20
46 1 1 0 20
46 1 2 1 20
46 1 2 1 20
46 1 1 1 20
46 1 1 0 20
46 1 2 0 20
46 1 3 1 20
46 1 3 1 20
46 1 2 0 20
46 1 3 1 20
46 1 3 1 20
46 1 2 1 20
46 1 2 0 20
46 1 3 1 20
46 1 3 0 20
46 1 4 1 20
46 1 4 1 20
46 1 3 1 20
46 1 3 1 20
46 1 2 0 20
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 0 21
47 0 2 0 21
47 0 1 1 21
47 0 1 1 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 1 21
47 0 5 0 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 0 21
47 0 3 0 21
47 0 2 0 21
47 0 1 1 21
47 0 1 1 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 1 21
47 0 5 0 21
47 0 4 1 21
47 0 4 1 21
47 0 5 0 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 1 21
47 0 5 0 21
47 0 4 0 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 1 21
47 0 5 1 21
47 0 5 1 21
47 0 6 0 21
47 0 5 1 21
47 0 5 1 21
47 0 6 0 21
47 0 5 1 21
47 0 5 0 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 1 21
47 1 6 1 21
47 1 6 0 21
47 1 7 1 21
47 1 7 1 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 0 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 0 21
47 1 4 1 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 1 21
47 1 3 1 21
47 1 2 0 21
47 1 3 0 21
47 1 4 1 21
47 1 4 0 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 0 21
47 1 4 0 21
47 1 5 1 21
47 1 5 0 21
47 1 6 0 21
47 1 7 0 21
47 1 8 1 21
47 1 8 1 21
47 1 7 0 21
47 1 8 1 21
47 1 8 1 21
47 1 7 1 21
47 1 7 1 21
47 1 6 0 21
47 1 7 1 21
47 1 7 1 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 0 21
47 1 4 1 21
47 1 4 1 21
47 1 3 0 21
47 0 5 1 21
47 0 5 0 21
47 0 4 0 21
47 0 3 1 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 0 21
47 0 2 0 21
47 0 1 0 21
47 0 1 1 21
47 0 1 1 21
47 0 2 1 21
47 0 2 0 21
47 0 1 1 21
47 0 1 0 21
47 0 1 1 21
47 0 1 1 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 0 3 1 21
47 0 4 0 21
47 0 3 1 21
47 0 3 0 21
47 0 2 1 21
47 0 2 1 21
47 0 3 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 1 21
47 1 3 0 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 0 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 1 21
47 1 3 1 21
47 1 2 0 21
47 1 3 0 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 0 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 0 21
47 1 4 1 21
47 1 4 0 21
47 1 5 1 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 0 21
47 1 6 1 21
47 1 6 1 21
47 1 5 1 21
47 1 5 1 21
47 1 4 1 21
47 1 4 1 21
47 1 3 1 21
47 1 3 1 21
47 1 2 1 21
47 1 2 0 21
47 1 3 0 21
47 1 4 1 21
47 1 4 1 21
47 1 3 1 21
47 1 3 1 21
47 1 2 0 21
47 1 3 1 21
47 1 3 1 21
47 1 2 0 21
47 1 3 1 21
47 1 3 1 21
